ISO	Name	Dialect	Phonemes	Questions	Allophones	ExplanationOfAllophones	FileNames
abn	Abua		r		[ʁ]		
abn	Abua		m				
abn	Abua		n				
abn	Abua		ɲ				
abn	Abua		ŋ				
abn	Abua		ŋm				
abn	Abua		w				
abn	Abua		j				
abn	Abua		i				
abn	Abua		ɨ				
abn	Abua		e				
abn	Abua		ə				
abn	Abua		ɛ				
abn	Abua		a				
abn	Abua		o				
abn	Abua		u				
abn	Abua		ɔ				
abn	Abua		ʊ				
abn	Abua		˦				
abn	Abua		˨				
abn	Abua		↓˦				
							
any	Anyi		p		[p]		any.pdf
any	Anyi		p		[pᶣ]		
any	Anyi		b				
any	Anyi		m				
any	Anyi		w				
any	Anyi		f		[f]		
any	Anyi		f		[v]		
any	Anyi		t				
any	Anyi		d		[d]		
any	Anyi		d		[l]		
any	Anyi		s		[s]		
any	Anyi		s		[z]		
any	Anyi		n				
any	Anyi		t̠ʃ		[t̠ʃ]		
any	Anyi		t̠ʃ		[tɕᶣ]		
any	Anyi		d̠ʒ		[d̠ʒ]		
any	Anyi		d̠ʒ		[dʑᶣ]		
any	Anyi		<ʃ>	rare	[ʃ]		
any	Anyi		<ʃ>	rare	[ɕᶣ]		
any	Anyi		ɲ		[ɲ]		
any	Anyi		ɲ		[ɲᶣ]		
any	Anyi		j				
any	Anyi		k		[k]		
any	Anyi		k		[ɡ]		
any	Anyi		ŋ				
any	Anyi		kp				
any	Anyi		ɡb				
any	Anyi		<ɡʷ>	rare			
any	Anyi		h				
any	Anyi		ʔ				
any	Anyi		i				
any	Anyi		ɪ				
any	Anyi		e				
any	Anyi		ɛ				
any	Anyi		a				
any	Anyi		o				
any	Anyi		ɔ				
any	Anyi		u				
any	Anyi		ʊ				
any	Anyi		ĩ				
any	Anyi		ɪ̃				
any	Anyi		ũ				
any	Anyi		ʊ̃				
any	Anyi		ã				
any	Anyi		˦				
any	Anyi		˨				
any	Anyi		˦˨				
any	Anyi		˨˦				
							
dgh	Dghwede		p				dgh.pdf
dgh	Dghwede		b				
dgh	Dghwede		ɓ				
dgh	Dghwede		mb				
dgh	Dghwede		t				
dgh	Dghwede		d				
dgh	Dghwede		ɗ				
dgh	Dghwede		nd				
dgh	Dghwede		k				
dgh	Dghwede		ɡ				
dgh	Dghwede		ŋɡ				
dgh	Dghwede		kʷ				
dgh	Dghwede		ɡʷ				
dgh	Dghwede		ŋɡʷ				
dgh	Dghwede		c		[c]		
dgh	Dghwede		c		[t̠ʃ]		
dgh	Dghwede		ɟ		[ɟ]		
dgh	Dghwede		ɟ		[d̠ʒ]		
dgh	Dghwede		ɲɟ		[ɲɟ]		
dgh	Dghwede		ɲɟ		[n̠d̠ʒ]		
dgh	Dghwede		f				
dgh	Dghwede		s		[s]		
dgh	Dghwede		s		[ʃ]		
dgh	Dghwede		x				
dgh	Dghwede		xʷ				
dgh	Dghwede		v				
dgh	Dghwede		z		[z]		
dgh	Dghwede		z		[ʒ]		
dgh	Dghwede		ɣ				
dgh	Dghwede		ɣʷ				
dgh	Dghwede		m				
dgh	Dghwede		n				
dgh	Dghwede		l				
dgh	Dghwede		ɬ				
dgh	Dghwede		ɮ				
dgh	Dghwede		r				
dgh	Dghwede		w				
dgh	Dghwede		j				
dgh	Dghwede		i		[i]		
dgh	Dghwede		i		[e]		
dgh	Dghwede		i		[ɛ]		
dgh	Dghwede		a		[a]		
dgh	Dghwede		a		[ɛ]		
dgh	Dghwede		a		[ɔ]		
dgh	Dghwede		u		[u]		
dgh	Dghwede		u		[o]		
dgh	Dghwede		˦		[˦]		
dgh	Dghwede		˦		[˦˨]		
dgh	Dghwede		˨				
							
afo	Eloyi		p		[p]		afo.pdf
afo	Eloyi		p		[ɸ]		
afo	Eloyi		p		[pʷ]		
afo	Eloyi		pʷ				
afo	Eloyi		pʲ				
afo	Eloyi		t				
afo	Eloyi		k		[k]		
afo	Eloyi		k		[kʷ]		
afo	Eloyi		kp				
afo	Eloyi		kʷ				
afo	Eloyi		b		[b]		
afo	Eloyi		b		[β]		
afo	Eloyi		b		[bʷ]		
afo	Eloyi		bʷ				
afo	Eloyi		bʲ				
afo	Eloyi		d				
afo	Eloyi		ɡ		[ɡ]		
afo	Eloyi		ɡ		[ɡʷ]		
afo	Eloyi		ɡʷ				
afo	Eloyi		ɡb				
afo	Eloyi		f				
afo	Eloyi		fʲ				
afo	Eloyi		s				
afo	Eloyi		ʃ				
afo	Eloyi		v				
afo	Eloyi		vʲ				
afo	Eloyi		z				
afo	Eloyi		tɕ				
afo	Eloyi		d̠ʒ		[d̠ʒ]	free variation	
afo	Eloyi		d̠ʒ		[ʒ]	free variation	
afo	Eloyi		mʷ				
afo	Eloyi		m		[m]		
afo	Eloyi		m		[mʷ]		
afo	Eloyi		mʲ				
afo	Eloyi		n				
afo	Eloyi		ɲ				
afo	Eloyi		ŋ		[ŋ]		
afo	Eloyi		ŋ		[ŋʷ]		
afo	Eloyi		ŋʷ				
afo	Eloyi		mb				
afo	Eloyi		mbʷ				
afo	Eloyi		nd				
afo	Eloyi		ŋɡ				
afo	Eloyi		ŋɡʷ				
afo	Eloyi		ŋmɡb				
afo	Eloyi		nz				
afo	Eloyi		n̠d̠ʒ	updated from ɲdʒ			
afo	Eloyi		w				
afo	Eloyi		j				
afo	Eloyi		r				
afo	Eloyi		i				
afo	Eloyi		e				
afo	Eloyi		ɛ				
afo	Eloyi		a				
afo	Eloyi		u				
afo	Eloyi		o				
afo	Eloyi		ɔ				
afo	Eloyi		˦				
afo	Eloyi		˧				
afo	Eloyi		˨				
							
fuv	Fula (Nigeria)	Nigeria	p				fuv.pdf
fuv	Fula (Nigeria)	Nigeria	b				
fuv	Fula (Nigeria)	Nigeria	t				
fuv	Fula (Nigeria)	Nigeria	d				
fuv	Fula (Nigeria)	Nigeria	k				
fuv	Fula (Nigeria)	Nigeria	ɡ				
fuv	Fula (Nigeria)	Nigeria	ʔ				
fuv	Fula (Nigeria)	Nigeria	ɓ				
fuv	Fula (Nigeria)	Nigeria	ɗ				
fuv	Fula (Nigeria)	Nigeria	mb				
fuv	Fula (Nigeria)	Nigeria	nd				
fuv	Fula (Nigeria)	Nigeria	ŋɡ				
fuv	Fula (Nigeria)	Nigeria	f				
fuv	Fula (Nigeria)	Nigeria	s				
fuv	Fula (Nigeria)	Nigeria	ʃ				
fuv	Fula (Nigeria)	Nigeria	h				
fuv	Fula (Nigeria)	Nigeria	t̠ʃ				
fuv	Fula (Nigeria)	Nigeria	d̠ʒ				
fuv	Fula (Nigeria)	Nigeria	n̠d̠ʒ	updated from ɲdʒ			
fuv	Fula (Nigeria)	Nigeria	m				
fuv	Fula (Nigeria)	Nigeria	n				
fuv	Fula (Nigeria)	Nigeria	ŋ				
fuv	Fula (Nigeria)	Nigeria	ɲ				
fuv	Fula (Nigeria)	Nigeria	r				
fuv	Fula (Nigeria)	Nigeria	l				
fuv	Fula (Nigeria)	Nigeria	h				
fuv	Fula (Nigeria)	Nigeria	w				
fuv	Fula (Nigeria)	Nigeria	j				
fuv	Fula (Nigeria)	Nigeria	jˀ	updated from ʔʲ			
fuv	Fula (Nigeria)	Nigeria	a				
fuv	Fula (Nigeria)	Nigeria	e				
fuv	Fula (Nigeria)	Nigeria	i				
fuv	Fula (Nigeria)	Nigeria	o				
fuv	Fula (Nigeria)	Nigeria	u				
fuv	Fula (Nigeria)	Nigeria	aː				
fuv	Fula (Nigeria)	Nigeria	eː				
fuv	Fula (Nigeria)	Nigeria	iː				
fuv	Fula (Nigeria)	Nigeria	oː				
fuv	Fula (Nigeria)	Nigeria	uː				
							
acd	Gechode		b				acd.pdf
acd	Gechode		d				
acd	Gechode		ɡ				
acd	Gechode		ɡb				
acd	Gechode		l				
acd	Gechode		p				
acd	Gechode		t				
acd	Gechode		k				
acd	Gechode		kp				
acd	Gechode		ɟ				
acd	Gechode		c				
acd	Gechode		f				
acd	Gechode		s				
acd	Gechode		h				
acd	Gechode		w				
acd	Gechode		j				
acd	Gechode		m				
acd	Gechode		n				
acd	Gechode		ɲ				
acd	Gechode		ŋ				
acd	Gechode		ŋm				
acd	Gechode		bʷ				
acd	Gechode		pʷ				
acd	Gechode		kʷ				
acd	Gechode		sʷ				
acd	Gechode		fʷ				
acd	Gechode		hʷ				
acd	Gechode		r				
acd	Gechode		sᶣ				
acd	Gechode		i				
acd	Gechode		ɪ				
acd	Gechode		e				
acd	Gechode		ɛ				
acd	Gechode		o				
acd	Gechode		u				
acd	Gechode		ɔ				
acd	Gechode		ʊ				
acd	Gechode		a				
acd	Gechode		ĩ				
acd	Gechode		ɪ̃				
acd	Gechode		ẽ				
acd	Gechode		ɛ̃				
acd	Gechode		õ				
acd	Gechode		ũ				
acd	Gechode		ɔ̃				
acd	Gechode		ʊ̃				
acd	Gechode		ã				
acd	Gechode		ʌ				
acd	Gechode		ə				
acd	Gechode		ʌ̃				
acd	Gechode		ə̃				
							
ayg	Genyanga		b				ayg.pdf
ayg	Genyanga		d				
ayg	Genyanga		ɡ				
ayg	Genyanga		ɡb				
ayg	Genyanga		l				
ayg	Genyanga		d̠ʒ				
ayg	Genyanga		t̠ʃ				
ayg	Genyanga		p				
ayg	Genyanga		t				
ayg	Genyanga		k				
ayg	Genyanga		kp				
ayg	Genyanga		f				
ayg	Genyanga		s				
ayg	Genyanga		h				
ayg	Genyanga		w				
ayg	Genyanga		j				
ayg	Genyanga		m				
ayg	Genyanga		n				
ayg	Genyanga		ɲ				
ayg	Genyanga		ŋ				
ayg	Genyanga		ŋm				
ayg	Genyanga		bʷ				
ayg	Genyanga		pʷ				
ayg	Genyanga		tʷ				
ayg	Genyanga		kʷ				
ayg	Genyanga		fʷ				
ayg	Genyanga		sʷ				
ayg	Genyanga		lʷ				
ayg	Genyanga		sʲʷ				
ayg	Genyanga		wʲ				
ayg	Genyanga		r				
ayg	Genyanga		i				
ayg	Genyanga		ɪ				
ayg	Genyanga		e				
ayg	Genyanga		ɛ				
ayg	Genyanga		o				
ayg	Genyanga		u				
ayg	Genyanga		ɔ				
ayg	Genyanga		ʊ				
ayg	Genyanga		a				
ayg	Genyanga		ʌ				
ayg	Genyanga		ə				
ayg	Genyanga		ʌ̃				
ayg	Genyanga		ə̃				
ayg	Genyanga		ĩ				
ayg	Genyanga		ɪ̃				
ayg	Genyanga		ẽ				
ayg	Genyanga		ɛ̃				
ayg	Genyanga		õ				
ayg	Genyanga		ũ				
ayg	Genyanga		ɔ̃				
ayg	Genyanga		ʊ̃				
ayg	Genyanga		ã				
							
hbb	Kilba		p				hbb.pdf
hbb	Kilba		b				
hbb	Kilba		ɓ				
hbb	Kilba		t̪		[t̪]		
hbb	Kilba		t̪		[t]		
hbb	Kilba		d̪		[d̪]		
hbb	Kilba		d̪		[d]		
hbb	Kilba		d̪		[dʷ]		
hbb	Kilba		ɗ				
hbb	Kilba		k		[k]		
hbb	Kilba		k		[c]		
hbb	Kilba		k		[kʷ]		
hbb	Kilba		ɡ		[ɡ]		
hbb	Kilba		ɡ		[ɟ]		
hbb	Kilba		ts		[ts]		
hbb	Kilba		ts		[t̠ʃ]		
hbb	Kilba		ts		[tsʷ]		
hbb	Kilba		dz		[dz]		
hbb	Kilba		dz		[d̠ʒ]		
hbb	Kilba		m				
hbb	Kilba		n		[n]		
hbb	Kilba		n		[ɲ]		
hbb	Kilba		f				
hbb	Kilba		x		[x]		
hbb	Kilba		x		[ç]		
hbb	Kilba		x		[xʷ]		
hbb	Kilba		v				
hbb	Kilba		ɣ		[ɣ]		
hbb	Kilba		ɣ		[j]		
hbb	Kilba		s		[s]		
hbb	Kilba		s		[ʃ]		
hbb	Kilba		z		[z]		
hbb	Kilba		z		[ʒ]		
hbb	Kilba		ɬ̪		[ɬ̪]		
hbb	Kilba		ɬ̪		[ɬ]		
hbb	Kilba		ɮ̪		[ɮ̪]		
hbb	Kilba		ɮ̪		[ɮ]		
hbb	Kilba		l		[l]		
hbb	Kilba		l		[ʎ]		
hbb	Kilba		r				
hbb	Kilba		j				
hbb	Kilba		w				
hbb	Kilba		i				
hbb	Kilba		a				
hbb	Kilba		ɯ				
hbb	Kilba		ə				
hbb	Kilba		ɨ				
hbb	Kilba		˦				
hbb	Kilba		˨				
							
kwl	Kofyar		p				kwl.pdf
kwl	Kofyar		t				
kwl	Kofyar		t̠ʃ				
kwl	Kofyar		k				
kwl	Kofyar		b				
kwl	Kofyar		d				
kwl	Kofyar		d̠ʒ				
kwl	Kofyar		ɡ				
kwl	Kofyar		ɓ				
kwl	Kofyar		ɗ				
kwl	Kofyar		f				
kwl	Kofyar		s				
kwl	Kofyar		ʃ				
kwl	Kofyar		v				
kwl	Kofyar		z				
kwl	Kofyar		ʒ				
kwl	Kofyar		m				
kwl	Kofyar		n				
kwl	Kofyar		ŋ				
kwl	Kofyar		w				
kwl	Kofyar		r				
kwl	Kofyar		l				
kwl	Kofyar		j				
kwl	Kofyar		i				
kwl	Kofyar		a				
kwl	Kofyar		u				
kwl	Kofyar		ɔ				
kwl	Kofyar		ɛ				
kwl	Kofyar		iː				
kwl	Kofyar		aː				
kwl	Kofyar		uː				
kwl	Kofyar		ɔː				
kwl	Kofyar		ɛː				
kwl	Kofyar		˦				
kwl	Kofyar		˧				
kwl	Kofyar		˨				
							
kye	Krache		b		[b]		kye.pdf
kye	Krache		b		[bʷ]		
kye	Krache		d		[d]		
kye	Krache		d		[dʷ]		
kye	Krache		d		[dʲ]		
kye	Krache		p		[p]		
kye	Krache		p		[pʷ]		
kye	Krache		t		[t]		
kye	Krache		t		[tʷ]		
kye	Krache		t		[tʲ]		
kye	Krache		k		[kʷ]		
kye	Krache		k		[k]		
kye	Krache		kp		[kp]		
kye	Krache		kp		[kpʷ]		
kye	Krache		f		[f]		
kye	Krache		f		[fʷ]		
kye	Krache		s		[s]		
kye	Krache		s		[sʷ]		
kye	Krache		s		[sʲ]		
kye	Krache		t̠ʃ		[t̠ʃ]		
kye	Krache		t̠ʃ		[t̠ʃʷ]		
kye	Krache		d̠ʒ		[d̠ʒ]		
kye	Krache		d̠ʒ		[d̠ʒʷ]		
kye	Krache		l		[l]		
kye	Krache		l		[lʷ]		
kye	Krache		l		[lʲ]		
kye	Krache		l		[r]		
kye	Krache		w				
kye	Krache		j				
kye	Krache		m		[m]		
kye	Krache		m		[mʷ]		
kye	Krache		n		[n]		
kye	Krache		n		[nʷ]		
kye	Krache		ɲ		[ɲ]		
kye	Krache		ɲ		[ɲʷ]		
kye	Krache		ŋ		[ŋ]		
kye	Krache		ŋ		[ŋʷ]		
kye	Krache		ɪ				
kye	Krache		ɛ				
kye	Krache		a				
kye	Krache		ʊ				
kye	Krache		ɔ				
kye	Krache		ʌ				
kye	Krache		ə				
kye	Krache		i				
kye	Krache		e				
kye	Krache		o				
kye	Krache		u				
kye	Krache		ɜ				
kye	Krache		˦				
kye	Krache		˧				
kye	Krache		˨				
kye	Krache		ɪ̃				
kye	Krache		ɛ̃				
kye	Krache		ã				
kye	Krache		ʊ̃				
kye	Krache		ɔ̃				
kye	Krache		ʌ̃				
kye	Krache		ə̃				
kye	Krache		ĩ				
kye	Krache		ẽ				
kye	Krache		õ				
kye	Krache		ũ				
kye	Krache		ɜ̃				
							
krm	Krim		p		[p]		krm.pdf
krm	Krim		p		[pʲ]		
krm	Krim		p		[pfʷ]		
krm	Krim		t̪				
krm	Krim		t		[t]		
krm	Krim		t		[ts]		
krm	Krim		t		[t̠ʃ]		
krm	Krim		b		[b]		
krm	Krim		b		[bʷ]		
krm	Krim		ɡb		[ɡb]		
krm	Krim		ɡb		[ɡbʷ]		
krm	Krim		d				
krm	Krim		t̠ʃ				
krm	Krim		d̠ʒ				
krm	Krim		k		[k]		
krm	Krim		k		[ɡ]		
krm	Krim		k		[ɣ]		
krm	Krim		w		[w]		
krm	Krim		w		[ʋ]		
krm	Krim		s		[ʃ]		
krm	Krim		s		[s]		
krm	Krim		m				
krm	Krim		n				
krm	Krim		ɲ				
krm	Krim		ŋ				
krm	Krim		f				
krm	Krim		h				
krm	Krim		j				
krm	Krim		l				
krm	Krim		mp				
krm	Krim		n̪t̪				
krm	Krim		nt				
krm	Krim		i		[i]		
krm	Krim		i		[ɪ]		
krm	Krim		i		[ɨ]		
krm	Krim		e				
krm	Krim		ɛ		[ɛ]		
krm	Krim		ɛ		[ə]		
krm	Krim		a		[a]		
krm	Krim		a		[æ]		
krm	Krim		u		[u]		
krm	Krim		u		[ʊ]		
krm	Krim		u		[ʉ]		
krm	Krim		o				
krm	Krim		ɔ				
krm	Krim		iː				
krm	Krim		eː				
krm	Krim		ɛː				
krm	Krim		aː				
krm	Krim		uː				
krm	Krim		oː				
krm	Krim		ɔː				
krm	Krim		o̝				
krm	Krim		e̝				
							
bbp	Banda, West Central	Tangbago	p				banda_sampson.pdf
bbp	Banda, West Central	Tangbago	t				
bbp	Banda, West Central	Tangbago	c				
bbp	Banda, West Central	Tangbago	ɟ				
bbp	Banda, West Central	Tangbago	k				
bbp	Banda, West Central	Tangbago	ɡ				
bbp	Banda, West Central	Tangbago	kp				
bbp	Banda, West Central	Tangbago	ɡb				
bbp	Banda, West Central	Tangbago	ʔ				
bbp	Banda, West Central	Tangbago	mb				
bbp	Banda, West Central	Tangbago	nd				
bbp	Banda, West Central	Tangbago	ɲɟ				
bbp	Banda, West Central	Tangbago	ŋɡ				
bbp	Banda, West Central	Tangbago	ŋmɡb				
bbp	Banda, West Central	Tangbago	f				
bbp	Banda, West Central	Tangbago	s				
bbp	Banda, West Central	Tangbago	ʃ				
bbp	Banda, West Central	Tangbago	h				
bbp	Banda, West Central	Tangbago	v				
bbp	Banda, West Central	Tangbago	z				
bbp	Banda, West Central	Tangbago	ʒ				
bbp	Banda, West Central	Tangbago	ɱv				
bbp	Banda, West Central	Tangbago	nz				
bbp	Banda, West Central	Tangbago	m				
bbp	Banda, West Central	Tangbago	n				
bbp	Banda, West Central	Tangbago	ɲ				
bbp	Banda, West Central	Tangbago	l				
bbp	Banda, West Central	Tangbago	ɾ				
bbp	Banda, West Central	Tangbago	ⱱ				
bbp	Banda, West Central	Tangbago	j				
bbp	Banda, West Central	Tangbago	w				
bbp	Banda, West Central	Tangbago	i				
bbp	Banda, West Central	Tangbago	e		[e]	before nasals and prenasalized stops	
bbp	Banda, West Central	Tangbago	e		[i]	before nasals and prenasalized stops	
bbp	Banda, West Central	Tangbago	ea				
bbp	Banda, West Central	Tangbago	ɨ				
bbp	Banda, West Central	Tangbago	ə				
bbp	Banda, West Central	Tangbago	a				
bbp	Banda, West Central	Tangbago	u				
bbp	Banda, West Central	Tangbago	o		[o]	before nasals and prenasalized stops	
bbp	Banda, West Central	Tangbago	o		[u]	before nasals and prenasalized stops	
bbp	Banda, West Central	Tangbago	oa				
bbp	Banda, West Central	Tangbago	ɔ				
bbp	Banda, West Central	Tangbago	˦				
bbp	Banda, West Central	Tangbago	˧				
bbp	Banda, West Central	Tangbago	˨		[˨]		
bbp	Banda, West Central	Tangbago	˨		[˩]		
bbp	Banda, West Central	Tangbago	˦˨				
bbp	Banda, West Central	Tangbago	˨˦				
							
dib	Dinka, South Central		p		[p]		dib.pdf
dib	Dinka, South Central		p		[b]		
dib	Dinka, South Central		b				
dib	Dinka, South Central		m				
dib	Dinka, South Central		w				
dib	Dinka, South Central		θ		[θ]		
dib	Dinka, South Central		θ		[ð]		
dib	Dinka, South Central		ð				
dib	Dinka, South Central		ɱ				
dib	Dinka, South Central		t		[t]		
dib	Dinka, South Central		t		[d]		
dib	Dinka, South Central		d				
dib	Dinka, South Central		n				
dib	Dinka, South Central		r				
dib	Dinka, South Central		l				
dib	Dinka, South Central		j				
dib	Dinka, South Central		c		[c]		
dib	Dinka, South Central		c		[ɟ]		
dib	Dinka, South Central		ɟ				
dib	Dinka, South Central		ɲ				
dib	Dinka, South Central		k		[k]		
dib	Dinka, South Central		k		[ɡ]		
dib	Dinka, South Central		ɡ				
dib	Dinka, South Central		ŋ				
dib	Dinka, South Central		ɣ				
dib	Dinka, South Central		i̤				
dib	Dinka, South Central		e̤				
dib	Dinka, South Central		a̤				
dib	Dinka, South Central		ṳ				
dib	Dinka, South Central		o̤				
dib	Dinka, South Central		ɔ̤				
dib	Dinka, South Central		ḭ				
dib	Dinka, South Central		ḛ				
dib	Dinka, South Central		a̰				
dib	Dinka, South Central		o̰				
dib	Dinka, South Central		ɔ̰				
dib	Dinka, South Central		i̤ˑ				
dib	Dinka, South Central		e̤ˑ				
dib	Dinka, South Central		ɛ̤ˑ				
dib	Dinka, South Central		a̤ˑ				
dib	Dinka, South Central		ṳˑ				
dib	Dinka, South Central		o̤ˑ				
dib	Dinka, South Central		ɔ̤ˑ				
dib	Dinka, South Central		i̤ː				
dib	Dinka, South Central		e̤ː				
dib	Dinka, South Central		a̤ː				
dib	Dinka, South Central		ṳː				
dib	Dinka, South Central		o̤ː				
dib	Dinka, South Central		ɔ̤ː				
dib	Dinka, South Central		ɛ̤ː				
dib	Dinka, South Central		ḭː				
dib	Dinka, South Central		ḛː				
dib	Dinka, South Central		ɛ̰ː				
dib	Dinka, South Central		a̰ː				
dib	Dinka, South Central		o̰ː				
dib	Dinka, South Central		ɔ̰ː				
dib	Dinka, South Central		ḭˑ				
dib	Dinka, South Central		ḛˑ				
dib	Dinka, South Central		ɛ̰ˑ				
dib	Dinka, South Central		a̰ˑ				
dib	Dinka, South Central		o̰ˑ				
dib	Dinka, South Central		ɔ̰ˑ				
dib	Dinka, South Central		˦				
dib	Dinka, South Central		˨				
dib	Dinka, South Central		˦˨				
							
fod	Foodo		˦				foodo.pdf
fod	Foodo		˨				
fod	Foodo		˦˨				
fod	Foodo		p				
fod	Foodo		b				
fod	Foodo		f				
fod	Foodo		<v>	loanwords only			
fod	Foodo		m				
fod	Foodo		t				
fod	Foodo		d				
fod	Foodo		s				
fod	Foodo		<z>	loanwords only			
fod	Foodo		n				
fod	Foodo		l				
fod	Foodo		<r>	loanwords only			
fod	Foodo		t̠ʃ				
fod	Foodo		d̠ʒ				
fod	Foodo		ŋm				
fod	Foodo		j				
fod	Foodo		k				
fod	Foodo		ɡ				
fod	Foodo		ŋ				
fod	Foodo		w				
fod	Foodo		kp				
fod	Foodo		ɡb				
fod	Foodo		<h>	loanwords only			
fod	Foodo		i				
fod	Foodo		e				
fod	Foodo		u				
fod	Foodo		o				
fod	Foodo		ɪ				
fod	Foodo		ɛ				
fod	Foodo		ɔ				
fod	Foodo		ʊ				
fod	Foodo		a				
fod	Foodo		iː				
fod	Foodo		eː				
fod	Foodo		uː				
fod	Foodo		oː				
fod	Foodo		ɪː				
fod	Foodo		ɛː				
fod	Foodo		ɔː				
fod	Foodo		ʊː				
fod	Foodo		aː				
							
csk	Joola Huluf		b				joola_huluf.pdf
csk	Joola Huluf		m				
csk	Joola Huluf		f				
csk	Joola Huluf		w				
csk	Joola Huluf		t		[t]		
csk	Joola Huluf		t		[tʰ]	pre-pause	
csk	Joola Huluf		<d>	rare			
csk	Joola Huluf		n				
csk	Joola Huluf		s				
csk	Joola Huluf		l̥				
csk	Joola Huluf		l				
csk	Joola Huluf		d̠ʒ				
csk	Joola Huluf		ɲ				
csk	Joola Huluf		ʃ				
csk	Joola Huluf		j				
csk	Joola Huluf		k		[k]		
csk	Joola Huluf		k		[kʰ]	pre-pause	
csk	Joola Huluf		ɡ				
csk	Joola Huluf		ŋ				
csk	Joola Huluf		h				
csk	Joola Huluf		ʔ				
csk	Joola Huluf		bː				
csk	Joola Huluf		ɡː				
csk	Joola Huluf		tː				
csk	Joola Huluf		kː				
csk	Joola Huluf		mː				
csk	Joola Huluf		nː				
csk	Joola Huluf		ɲː				
csk	Joola Huluf		ŋː				
csk	Joola Huluf		sː				
csk	Joola Huluf		ʃː				
csk	Joola Huluf		l̥ː				
csk	Joola Huluf		lː				
csk	Joola Huluf		ɪ				
csk	Joola Huluf		ɛ				
csk	Joola Huluf		a				
csk	Joola Huluf		ʊ				
csk	Joola Huluf		ɔ				
csk	Joola Huluf		i				
csk	Joola Huluf		e				
csk	Joola Huluf		o				
csk	Joola Huluf		u				
csk	Joola Huluf		ə				
csk	Joola Huluf		ɪː				
csk	Joola Huluf		ɛː				
csk	Joola Huluf		aː				
csk	Joola Huluf		ʊː				
csk	Joola Huluf		ɔː				
csk	Joola Huluf		iː				
csk	Joola Huluf		eː				
csk	Joola Huluf		oː				
csk	Joola Huluf		uː				
csk	Joola Huluf		əː				
							
jum	Jumjum		ɪ				jumjum.pdf
jum	Jumjum		ɛ		[ɛ]		
jum	Jumjum		ɛ		[e]		
jum	Jumjum		a				
jum	Jumjum		ʊ				
jum	Jumjum		ɔ		[ɔ]		
jum	Jumjum		ɔ		[o]		
jum	Jumjum		i				
jum	Jumjum		u				
jum	Jumjum		ʌ				
jum	Jumjum		ɪː				
jum	Jumjum		ɛː				
jum	Jumjum		aː				
jum	Jumjum		ʊː				
jum	Jumjum		ɔː				
jum	Jumjum		iː				
jum	Jumjum		uː				
jum	Jumjum		ʌː				
jum	Jumjum		p				
jum	Jumjum		b	no word final			
jum	Jumjum		m				
jum	Jumjum		w				
jum	Jumjum		ð				
jum	Jumjum		θ				
jum	Jumjum		ɱ	only in clusters			
jum	Jumjum		t	no word final			
jum	Jumjum		d	no word final			
jum	Jumjum		n				
jum	Jumjum		l				
jum	Jumjum		r				
jum	Jumjum		c				
jum	Jumjum		ɟ				
jum	Jumjum		ɲ				
jum	Jumjum		j				
jum	Jumjum		k				
jum	Jumjum		ɡ	no word final			
jum	Jumjum		ŋ				
jum	Jumjum		ʔ	word-initial only			
jum	Jumjum		˦				
jum	Jumjum		˨				
jum	Jumjum		˦˨				
							
bdi	Burun	Kurmuk	ɪ				Kurmuk.pdf
bdi	Burun	Kurmuk	ɛ		[ɛ]		
bdi	Burun	Kurmuk	ɛ		[e]		
bdi	Burun	Kurmuk	a				
bdi	Burun	Kurmuk	ʊ				
bdi	Burun	Kurmuk	ɔ		[ɔ]		
bdi	Burun	Kurmuk	ɔ		[o]		
bdi	Burun	Kurmuk	i				
bdi	Burun	Kurmuk	u				
bdi	Burun	Kurmuk	ʌ				
bdi	Burun	Kurmuk	ɪː				
bdi	Burun	Kurmuk	ɛː				
bdi	Burun	Kurmuk	aː				
bdi	Burun	Kurmuk	ʊː				
bdi	Burun	Kurmuk	ɔː				
bdi	Burun	Kurmuk	iː				
bdi	Burun	Kurmuk	uː				
bdi	Burun	Kurmuk	ʌː				
bdi	Burun	Kurmuk	p				
bdi	Burun	Kurmuk	b				
bdi	Burun	Kurmuk	m				
bdi	Burun	Kurmuk	θ				
bdi	Burun	Kurmuk	ð				
bdi	Burun	Kurmuk	t				
bdi	Burun	Kurmuk	ɗ				
bdi	Burun	Kurmuk	z				
bdi	Burun	Kurmuk	n				
bdi	Burun	Kurmuk	l				
bdi	Burun	Kurmuk	r				
bdi	Burun	Kurmuk	ʃ				
bdi	Burun	Kurmuk	ɲ	never word-initial			
bdi	Burun	Kurmuk	j				
bdi	Burun	Kurmuk	k				
bdi	Burun	Kurmuk	ɡ				
bdi	Burun	Kurmuk	ŋ				
bdi	Burun	Kurmuk	ʔ	word-initial only			
bdi	Burun	Kurmuk	w				
bdi	Burun	Kurmuk	˦				
bdi	Burun	Kurmuk	˨				
bdi	Burun	Kurmuk	˦˨				
							
lul	Lulubo		ɪ				Lulubo.pdf
lul	Lulubo		ɛ				
lul	Lulubo		a				
lul	Lulubo		ʊ				
lul	Lulubo		ɔ				
lul	Lulubo		i				
lul	Lulubo		u				
lul	Lulubo		e				
lul	Lulubo		o				
lul	Lulubo		p				
lul	Lulubo		b				
lul	Lulubo		mb				
lul	Lulubo		ɓ				
lul	Lulubo		θ				
lul	Lulubo		ð				
lul	Lulubo		ɱð				
lul	Lulubo		ɗ				
