InventoryID	Source	LanguageCode	LanguageName	Trump	PhonemeID	GlyphID	Phoneme	Class	CombinedClass	NumOfCombinedGlyphs
74	SPA	wic	Wichita	1	2665	55	w	consonant	c	1
74	SPA	wic	Wichita	1	2666	233	ʈʂʰ	consonant	c-c-c	3
75	SPA	lkt	Dakota	1	2667	47	ʃ	consonant	c	1
75	SPA	lkt	Dakota	1	2668	1	t̠ʃʰ	consonant	c-d-c-c	4
75	SPA	lkt	Dakota	1	2669	99	ʒ	consonant	c	1
75	SPA	lkt	Dakota	1	2670	104	pʼ	consonant	c-c	2
75	SPA	lkt	Dakota	1	2671	103	t̠ʃʼ	consonant	c-d-c-c	4
75	SPA	lkt	Dakota	1	2672	243	ũ	vowel	v-c	2
75	SPA	lkt	Dakota	1	2673	5	o	vowel	v	1
75	SPA	lkt	Dakota	1	2674	9	u	vowel	v	1
75	SPA	lkt	Dakota	1	2675	750	sʼ	consonant	c-c	2
75	SPA	lkt	Dakota	1	2676	250	ã	vowel	v-c	2
75	SPA	lkt	Dakota	1	2677	8	kʰ	consonant	c-c	2
75	SPA	lkt	Dakota	1	2678	90	ɣ	consonant	c	1
75	SPA	lkt	Dakota	1	2679	119	kʼ	consonant	c-c	2
75	SPA	lkt	Dakota	1	2680	123	tʼ	consonant	c-c	2
75	SPA	lkt	Dakota	1	2681	205	ə̆	vowel	v-d	2
75	SPA	lkt	Dakota	1	2682	751	xʼ	consonant	c-c	2
75	SPA	lkt	Dakota	1	2683	12	a	vowel	v	1
75	SPA	lkt	Dakota	1	2684	20	pʰ	consonant	c-c	2
75	SPA	lkt	Dakota	1	2685	25	i	vowel	v	1
75	SPA	lkt	Dakota	1	2686	26	h	consonant	c	1
75	SPA	lkt	Dakota	1	2687	29	k	consonant	c	1
75	SPA	lkt	Dakota	1	2688	32	j	consonant	c	1
75	SPA	lkt	Dakota	1	2689	33	m	consonant	c	1
75	SPA	lkt	Dakota	1	2690	38	tʰ	consonant	c-c	2
75	SPA	lkt	Dakota	1	2691	39	n	consonant	c	1
75	SPA	lkt	Dakota	1	2692	43	p	consonant	c	1
75	SPA	lkt	Dakota	1	2693	46	s	consonant	c	1
75	SPA	lkt	Dakota	1	2694	203	e̞	vowel	v-d	2
75	SPA	lkt	Dakota	1	2695	49	t̠ʃ	consonant	c-d-c	3
75	SPA	lkt	Dakota	1	2696	52	t	consonant	c	1
75	SPA	lkt	Dakota	1	2697	55	w	consonant	c	1
75	SPA	lkt	Dakota	1	2698	171	ʃʼ	consonant	c-c	2
75	SPA	lkt	Dakota	1	2699	116	x	consonant	c	1
75	SPA	lkt	Dakota	1	2700	274	ĩ	vowel	v-c	2
75	SPA	lkt	Dakota	1	2701	48	z	consonant	c	1
75	SPA	lkt	Dakota	1	2702	3	ʔ	consonant	c	1
76	SPA	see	Seneca	1	2703	207	o̞	vowel	v-d	2
76	SPA	see	Seneca	1	2704	3	ʔ	consonant	c	1
76	SPA	see	Seneca	1	2705	151	s̻	consonant	c-d	2
76	SPA	see	Seneca	1	2706	692	ɛ̃ː	vowel	v-c-d	3
76	SPA	see	Seneca	1	2707	6	iː	vowel	v-d	2
76	SPA	see	Seneca	1	2708	154	o̞ː	vowel	v-d-d	3
76	SPA	see	Seneca	1	2709	7	aː	vowel	v-d	2
76	SPA	see	Seneca	1	2710	11	eː	vowel	v-d	2
76	SPA	see	Seneca	1	2711	12	a	vowel	v	1
76	SPA	see	Seneca	1	2712	15	uː	vowel	v-d	2
76	SPA	see	Seneca	1	2713	342	ɛ̃	vowel	v-c	2
76	SPA	see	Seneca	1	2714	192	dz	consonant	c-c	2
76	SPA	see	Seneca	1	2715	18	æː	vowel	v-d	2
76	SPA	see	Seneca	1	2716	45	b	consonant	c	1
76	SPA	see	Seneca	1	2717	21	e	vowel	v	1
76	SPA	see	Seneca	1	2718	23	æ	vowel	v	1
76	SPA	see	Seneca	1	2719	25	i	vowel	v	1
76	SPA	see	Seneca	1	2720	26	h	consonant	c	1
76	SPA	see	Seneca	1	2721	29	k	consonant	c	1
76	SPA	see	Seneca	1	2722	32	j	consonant	c	1
76	SPA	see	Seneca	1	2723	33	m	consonant	c	1
76	SPA	see	Seneca	1	2724	747	ɔ̃ː	vowel	v-c-d	3
76	SPA	see	Seneca	1	2725	39	n	consonant	c	1
76	SPA	see	Seneca	1	2726	9	u	vowel	v	1
76	SPA	see	Seneca	1	2727	52	t	consonant	c	1
76	SPA	see	Seneca	1	2728	55	w	consonant	c	1
76	SPA	see	Seneca	1	2729	529	ɔ̃	vowel	v-c	2
77	SPA	one	Oneida	1	2730	745	ə̃ː	vowel	v-c-d	3
77	SPA	one	Oneida	1	2731	528	ɯ̃	vowel	v-c	2
77	SPA	one	Oneida	1	2732	3	ʔ	consonant	c	1
77	SPA	one	Oneida	1	2733	6	iː	vowel	v-d	2
77	SPA	one	Oneida	1	2734	475	ɤ̞	vowel	v-d	2
77	SPA	one	Oneida	1	2735	7	aː	vowel	v-d	2
77	SPA	one	Oneida	1	2736	162	e̞ː	vowel	v-d-d	3
77	SPA	one	Oneida	1	2737	755	ɤ̞ː	vowel	v-d-d	3
77	SPA	one	Oneida	1	2738	565	ə̃	vowel	v-c	2
77	SPA	one	Oneida	1	2739	12	a	vowel	v	1
77	SPA	one	Oneida	1	2740	25	i	vowel	v	1
77	SPA	one	Oneida	1	2741	26	h	consonant	c	1
77	SPA	one	Oneida	1	2742	29	k	consonant	c	1
77	SPA	one	Oneida	1	2743	32	j	consonant	c	1
77	SPA	one	Oneida	1	2744	35	l	consonant	c	1
77	SPA	one	Oneida	1	2745	39	n	consonant	c	1
77	SPA	one	Oneida	1	2746	428	ɰ	consonant	c	1
77	SPA	one	Oneida	1	2747	46	s	consonant	c	1
77	SPA	one	Oneida	1	2748	203	e̞	vowel	v-d	2
77	SPA	one	Oneida	1	2749	49	t̠ʃ	consonant	c-d-c	3
77	SPA	one	Oneida	1	2750	52	t	consonant	c	1
77	SPA	one	Oneida	1	2751	760	ɯ̃ː	vowel	v-c-d	3
78	SPA	yuc	Yuchi	2	2752	744	æ̃ː	vowel	v-c-d	3
78	SPA	yuc	Yuchi	2	2753	463	æ̃	vowel	v-c	2
78	SPA	yuc	Yuchi	2	2754	47	ʃ	consonant	c	1
78	SPA	yuc	Yuchi	2	2755	7	aː	vowel	v-d	2
78	SPA	yuc	Yuchi	2	2756	64	ʊ	vowel	v	1
78	SPA	yuc	Yuchi	2	2757	35	l	consonant	c	1
78	SPA	yuc	Yuchi	2	2758	1	t̠ʃʰ	consonant	c-d-c-c	4
78	SPA	yuc	Yuchi	2	2759	239	ẽ̞	vowel	v-d-c	3
78	SPA	yuc	Yuchi	2	2760	104	pʼ	consonant	c-c	2
78	SPA	yuc	Yuchi	2	2761	103	t̠ʃʼ	consonant	c-d-c-c	4
78	SPA	yuc	Yuchi	2	2762	324	ʊ̃	vowel	v-c	2
78	SPA	yuc	Yuchi	2	2763	5	o	vowel	v	1
78	SPA	yuc	Yuchi	2	2764	764	ɪ̃ː	vowel	v-c-d	3
78	SPA	yuc	Yuchi	2	2765	750	sʼ	consonant	c-c	2
78	SPA	yuc	Yuchi	2	2766	713	ˀj	consonant	c-c	2
78	SPA	yuc	Yuchi	2	2767	6	iː	vowel	v-d	2
78	SPA	yuc	Yuchi	2	2768	358	ˀn	consonant	c-c	2
78	SPA	yuc	Yuchi	2	2769	50	ts	consonant	c-c	2
78	SPA	yuc	Yuchi	2	2770	364	ˀl	consonant	c-c	2
78	SPA	yuc	Yuchi	2	2771	250	ã	vowel	v-c	2
78	SPA	yuc	Yuchi	2	2772	8	kʰ	consonant	c-c	2
78	SPA	yuc	Yuchi	2	2773	51	d̠ʒ	consonant	c-d-c	3
78	SPA	yuc	Yuchi	2	2774	9	u	vowel	v	1
78	SPA	yuc	Yuchi	2	2775	263	õ̞ː	vowel	v-d-c-d	4
78	SPA	yuc	Yuchi	2	2776	11	eː	vowel	v-d	2
78	SPA	yuc	Yuchi	2	2777	119	kʼ	consonant	c-c	2
78	SPA	yuc	Yuchi	2	2778	18	æː	vowel	v-d	2
78	SPA	yuc	Yuchi	2	2779	771	ʊ̃ː	vowel	v-c-d	3
78	SPA	yuc	Yuchi	2	2780	46	s	consonant	c	1
78	SPA	yuc	Yuchi	2	2781	285	ʊː	vowel	v-d	2
78	SPA	yuc	Yuchi	2	2782	123	tʼ	consonant	c-c	2
78	SPA	yuc	Yuchi	2	2783	15	uː	vowel	v-d	2
78	SPA	yuc	Yuchi	2	2784	192	dz	consonant	c-c	2
78	SPA	yuc	Yuchi	2	2785	12	a	vowel	v	1
78	SPA	yuc	Yuchi	2	2786	776	ɸʼ	consonant	c-c	2
78	SPA	yuc	Yuchi	2	2787	273	õ̞	vowel	v-d-c	3
78	SPA	yuc	Yuchi	2	2788	265	ẽ̞ː	vowel	v-d-c-d	4
78	SPA	yuc	Yuchi	2	2789	10	oː	vowel	v-d	2
78	SPA	yuc	Yuchi	2	2790	30	ɡ	consonant	c	1
78	SPA	yuc	Yuchi	2	2791	20	pʰ	consonant	c-c	2
78	SPA	yuc	Yuchi	2	2792	45	b	consonant	c	1
78	SPA	yuc	Yuchi	2	2793	21	e	vowel	v	1
78	SPA	yuc	Yuchi	2	2794	54	d	consonant	c	1
78	SPA	yuc	Yuchi	2	2795	23	æ	vowel	v	1
78	SPA	yuc	Yuchi	2	2796	25	i	vowel	v	1
78	SPA	yuc	Yuchi	2	2797	26	h	consonant	c	1
78	SPA	yuc	Yuchi	2	2798	29	k	consonant	c	1
78	SPA	yuc	Yuchi	2	2799	32	j	consonant	c	1
78	SPA	yuc	Yuchi	2	2800	550	ɬ	consonant	c	1
78	SPA	yuc	Yuchi	2	2801	38	tʰ	consonant	c-c	2
78	SPA	yuc	Yuchi	2	2802	39	n	consonant	c	1
78	SPA	yuc	Yuchi	2	2803	43	p	consonant	c	1
78	SPA	yuc	Yuchi	2	2804	133	tsʼ	consonant	c-c-c	3
78	SPA	yuc	Yuchi	2	2805	222	ãː	vowel	v-c-d	3
78	SPA	yuc	Yuchi	2	2806	49	t̠ʃ	consonant	c-d-c	3
78	SPA	yuc	Yuchi	2	2807	52	t	consonant	c	1
78	SPA	yuc	Yuchi	2	2808	55	w	consonant	c	1
78	SPA	yuc	Yuchi	2	2809	171	ʃʼ	consonant	c-c	2
78	SPA	yuc	Yuchi	2	2810	200	ɸ	consonant	c	1
78	SPA	yuc	Yuchi	2	2811	786	ɬʼ	consonant	c-c	2
78	SPA	yuc	Yuchi	2	2812	332	ɪ̃	vowel	v-c	2
78	SPA	yuc	Yuchi	2	2813	367	ˀw	consonant	c-c	2
78	SPA	yuc	Yuchi	2	2814	139	tsʰ	consonant	c-c-c	3
78	SPA	yuc	Yuchi	2	2815	3	ʔ	consonant	c	1
79	SPA	akz	Alabama	1	2816	12	a	vowel	v	1
79	SPA	akz	Alabama	1	2817	45	b	consonant	c	1
79	SPA	akz	Alabama	1	2818	7	aː	vowel	v-d	2
79	SPA	akz	Alabama	1	2819	26	h	consonant	c	1
79	SPA	akz	Alabama	1	2820	29	k	consonant	c	1
79	SPA	akz	Alabama	1	2821	81	ɪ	vowel	v	1
79	SPA	akz	Alabama	1	2822	33	m	consonant	c	1
79	SPA	akz	Alabama	1	2823	35	l	consonant	c	1
79	SPA	akz	Alabama	1	2824	5	o	vowel	v	1
79	SPA	akz	Alabama	1	2825	39	n	consonant	c	1
79	SPA	akz	Alabama	1	2826	43	p	consonant	c	1
79	SPA	akz	Alabama	1	2827	46	s	consonant	c	1
79	SPA	akz	Alabama	1	2828	32	j	consonant	c	1
79	SPA	akz	Alabama	1	2829	269	t̪	consonant	c-d	2
79	SPA	akz	Alabama	1	2830	3	ʔ	consonant	c	1
79	SPA	akz	Alabama	1	2831	55	w	consonant	c	1
79	SPA	akz	Alabama	1	2832	200	ɸ	consonant	c	1
79	SPA	akz	Alabama	1	2833	49	t̠ʃ	consonant	c-d-c	3
79	SPA	akz	Alabama	1	2834	10	oː	vowel	v-d	2
79	SPA	akz	Alabama	1	2835	11	eː	vowel	v-d	2
79	SPA	akz	Alabama	1	2836	550	ɬ	consonant	c	1
80	SPA	tun	Tunica	1	2837	47	ʃ	consonant	c	1
80	SPA	tun	Tunica	1	2838	1	t̠ʃʰ	consonant	c-d-c-c	4
80	SPA	tun	Tunica	1	2839	3	ʔ	consonant	c	1
80	SPA	tun	Tunica	1	2840	151	s̻	consonant	c-d	2
80	SPA	tun	Tunica	1	2841	5	o	vowel	v	1
80	SPA	tun	Tunica	1	2842	8	kʰ	consonant	c-c	2
80	SPA	tun	Tunica	1	2843	12	a	vowel	v	1
80	SPA	tun	Tunica	1	2844	76	ɔ	vowel	v	1
80	SPA	tun	Tunica	1	2845	24	ɛ	vowel	v	1
80	SPA	tun	Tunica	1	2846	30	ɡ	consonant	c	1
80	SPA	tun	Tunica	1	2847	20	pʰ	consonant	c-c	2
80	SPA	tun	Tunica	1	2848	45	b	consonant	c	1
80	SPA	tun	Tunica	1	2849	21	e	vowel	v	1
80	SPA	tun	Tunica	1	2850	54	d	consonant	c	1
80	SPA	tun	Tunica	1	2851	175	f	consonant	c	1
80	SPA	tun	Tunica	1	2852	25	i	vowel	v	1
80	SPA	tun	Tunica	1	2853	26	h	consonant	c	1
80	SPA	tun	Tunica	1	2854	32	j	consonant	c	1
80	SPA	tun	Tunica	1	2855	33	m	consonant	c	1
80	SPA	tun	Tunica	1	2856	35	l	consonant	c	1
80	SPA	tun	Tunica	1	2857	38	tʰ	consonant	c-c	2
80	SPA	tun	Tunica	1	2858	39	n	consonant	c	1
80	SPA	tun	Tunica	1	2859	80	r	consonant	c	1
80	SPA	tun	Tunica	1	2860	9	u	vowel	v	1
80	SPA	tun	Tunica	1	2861	55	w	consonant	c	1
81	SPA	nez	Nez Perce	1	2862	32	j	consonant	c	1
81	SPA	nez	Nez Perce	1	2863	379	j̰	consonant	c-d	2
81	SPA	nez	Nez Perce	1	2864	789	l̻̰	consonant	c-d-d	3
81	SPA	nez	Nez Perce	1	2865	403	ɯ̞	vowel	v-d	2
81	SPA	nez	Nez Perce	1	2866	3	ʔ	consonant	c	1
81	SPA	nez	Nez Perce	1	2867	383	w̰	consonant	c-d	2
81	SPA	nez	Nez Perce	1	2868	151	s̻	consonant	c-d	2
81	SPA	nez	Nez Perce	1	2869	6	iː	vowel	v-d	2
81	SPA	nez	Nez Perce	1	2870	113	qʼ	consonant	c-c	2
81	SPA	nez	Nez Perce	1	2871	71	ɔː	vowel	v-d	2
81	SPA	nez	Nez Perce	1	2872	7	aː	vowel	v-d	2
81	SPA	nez	Nez Perce	1	2873	380	m̰	consonant	c-d	2
81	SPA	nez	Nez Perce	1	2874	119	kʼ	consonant	c-c	2
81	SPA	nez	Nez Perce	1	2875	12	a	vowel	v	1
81	SPA	nez	Nez Perce	1	2876	92	χ	consonant	c	1
81	SPA	nez	Nez Perce	1	2877	76	ɔ	vowel	v	1
81	SPA	nez	Nez Perce	1	2878	93	qχ	consonant	c-c	2
81	SPA	nez	Nez Perce	1	2879	798	t̪ʼ	consonant	c-d-c	3
81	SPA	nez	Nez Perce	1	2880	17	ɯː	vowel	v-d	2
81	SPA	nez	Nez Perce	1	2881	18	æː	vowel	v-d	2
81	SPA	nez	Nez Perce	1	2882	123	tʼ	consonant	c-c	2
81	SPA	nez	Nez Perce	1	2883	23	æ	vowel	v	1
81	SPA	nez	Nez Perce	1	2884	26	h	consonant	c	1
81	SPA	nez	Nez Perce	1	2885	29	k	consonant	c	1
81	SPA	nez	Nez Perce	1	2886	81	ɪ	vowel	v	1
81	SPA	nez	Nez Perce	1	2887	33	m	consonant	c	1
81	SPA	nez	Nez Perce	1	2888	550	ɬ	consonant	c	1
81	SPA	nez	Nez Perce	1	2889	104	pʼ	consonant	c-c	2
81	SPA	nez	Nez Perce	1	2890	39	n	consonant	c	1
81	SPA	nez	Nez Perce	1	2891	43	p	consonant	c	1
81	SPA	nez	Nez Perce	1	2892	269	t̪	consonant	c-d	2
81	SPA	nez	Nez Perce	1	2893	52	t	consonant	c	1
81	SPA	nez	Nez Perce	1	2894	55	w	consonant	c	1
81	SPA	nez	Nez Perce	1	2895	381	n̰	consonant	c-d	2
81	SPA	nez	Nez Perce	1	2896	116	x	consonant	c	1
81	SPA	nez	Nez Perce	1	2897	622	l̻	consonant	c-d	2
82	SPA	nmu	Maidu	1	2898	207	o̞	vowel	v-d	2
82	SPA	nmu	Maidu	1	2899	104	pʼ	consonant	c-c	2
82	SPA	nmu	Maidu	1	2900	8	kʰ	consonant	c-c	2
82	SPA	nmu	Maidu	1	2901	119	kʼ	consonant	c-c	2
82	SPA	nmu	Maidu	1	2902	123	tʼ	consonant	c-c	2
82	SPA	nmu	Maidu	1	2903	391	ɓ	consonant	c	1
82	SPA	nmu	Maidu	1	2904	393	ɗ	consonant	c	1
82	SPA	nmu	Maidu	1	2905	198	cʼ	consonant	c-c	2
82	SPA	nmu	Maidu	1	2906	194	cʰ	consonant	c-c	2
82	SPA	nmu	Maidu	1	2907	12	a	vowel	v	1
82	SPA	nmu	Maidu	1	2908	20	pʰ	consonant	c-c	2
82	SPA	nmu	Maidu	1	2909	25	i	vowel	v	1
82	SPA	nmu	Maidu	1	2910	26	h	consonant	c	1
82	SPA	nmu	Maidu	1	2911	32	j	consonant	c	1
82	SPA	nmu	Maidu	1	2912	33	m	consonant	c	1
82	SPA	nmu	Maidu	1	2913	35	l	consonant	c	1
82	SPA	nmu	Maidu	1	2914	38	tʰ	consonant	c-c	2
82	SPA	nmu	Maidu	1	2915	39	n	consonant	c	1
82	SPA	nmu	Maidu	1	2916	46	s	consonant	c	1
82	SPA	nmu	Maidu	1	2917	203	e̞	vowel	v-d	2
82	SPA	nmu	Maidu	1	2918	9	u	vowel	v	1
82	SPA	nmu	Maidu	1	2919	55	w	consonant	c	1
82	SPA	nmu	Maidu	1	2920	74	ɨ	vowel	v	1
82	SPA	nmu	Maidu	1	2921	3	ʔ	consonant	c	1
83	SPA	zoc	Zoque	2	2922	47	ʃ	consonant	c	1
83	SPA	zoc	Zoque	2	2923	207	o̞	vowel	v-d	2
83	SPA	zoc	Zoque	2	2924	3	ʔ	consonant	c	1
83	SPA	zoc	Zoque	2	2925	778	ɤ̞̃	vowel	v-d-c	3
83	SPA	zoc	Zoque	2	2926	9	u	vowel	v	1
83	SPA	zoc	Zoque	2	2927	262	w̃	consonant	c-c	2
83	SPA	zoc	Zoque	2	2928	50	ts	consonant	c-c	2
83	SPA	zoc	Zoque	2	2929	811	h̃	consonant	c-c	2
83	SPA	zoc	Zoque	2	2930	49	t̠ʃ	consonant	c-d-c	3
83	SPA	zoc	Zoque	2	2931	267	j̃	consonant	c-c	2
83	SPA	zoc	Zoque	2	2932	12	a	vowel	v	1
83	SPA	zoc	Zoque	2	2933	14	ŋ	consonant	c	1
83	SPA	zoc	Zoque	2	2934	213	ɲ̟	consonant	c-d	2
83	SPA	zoc	Zoque	2	2935	24	ɛ	vowel	v	1
83	SPA	zoc	Zoque	2	2936	30	ɡ	consonant	c	1
83	SPA	zoc	Zoque	2	2937	45	b	consonant	c	1
83	SPA	zoc	Zoque	2	2938	54	d	consonant	c	1
83	SPA	zoc	Zoque	2	2939	175	f	consonant	c	1
83	SPA	zoc	Zoque	2	2940	25	i	vowel	v	1
83	SPA	zoc	Zoque	2	2941	26	h	consonant	c	1
83	SPA	zoc	Zoque	2	2942	29	k	consonant	c	1
83	SPA	zoc	Zoque	2	2943	32	j	consonant	c	1
83	SPA	zoc	Zoque	2	2944	33	m	consonant	c	1
83	SPA	zoc	Zoque	2	2945	35	l	consonant	c	1
83	SPA	zoc	Zoque	2	2946	39	n	consonant	c	1
83	SPA	zoc	Zoque	2	2947	43	p	consonant	c	1
83	SPA	zoc	Zoque	2	2948	46	s	consonant	c	1
83	SPA	zoc	Zoque	2	2949	80	r	consonant	c	1
83	SPA	zoc	Zoque	2	2950	642	c̟	consonant	c-d	2
83	SPA	zoc	Zoque	2	2951	52	t	consonant	c	1
83	SPA	zoc	Zoque	2	2952	55	w	consonant	c	1
83	SPA	zoc	Zoque	2	2953	37	ɾ	consonant	c	1
84	SPA	top	Totonac	1	2954	47	ʃ	consonant	c	1
84	SPA	top	Totonac	1	2955	235	pː	consonant	c-d	2
84	SPA	top	Totonac	1	2956	277	tː	consonant	c-d	2
84	SPA	top	Totonac	1	2957	35	l	consonant	c	1
84	SPA	top	Totonac	1	2958	3	ʔ	consonant	c	1
84	SPA	top	Totonac	1	2959	6	iː	vowel	v-d	2
84	SPA	top	Totonac	1	2960	50	ts	consonant	c-c	2
84	SPA	top	Totonac	1	2961	7	aː	vowel	v-d	2
84	SPA	top	Totonac	1	2962	9	u	vowel	v	1
84	SPA	top	Totonac	1	2963	677	qː	consonant	c-d	2
84	SPA	top	Totonac	1	2964	15	uː	vowel	v-d	2
84	SPA	top	Totonac	1	2965	259	ɐ	vowel	v	1
84	SPA	top	Totonac	1	2966	258	kː	consonant	c-d	2
84	SPA	top	Totonac	1	2967	25	i	vowel	v	1
84	SPA	top	Totonac	1	2968	26	h	consonant	c	1
84	SPA	top	Totonac	1	2969	29	k	consonant	c	1
84	SPA	top	Totonac	1	2970	32	j	consonant	c	1
84	SPA	top	Totonac	1	2971	33	m	consonant	c	1
84	SPA	top	Totonac	1	2972	550	ɬ	consonant	c	1
84	SPA	top	Totonac	1	2973	39	n	consonant	c	1
84	SPA	top	Totonac	1	2974	87	q	consonant	c	1
84	SPA	top	Totonac	1	2975	43	p	consonant	c	1
84	SPA	top	Totonac	1	2976	46	s	consonant	c	1
84	SPA	top	Totonac	1	2977	49	t̠ʃ	consonant	c-d-c	3
84	SPA	top	Totonac	1	2978	52	t	consonant	c	1
84	SPA	top	Totonac	1	2979	55	w	consonant	c	1
85	SPA	chf	Chontal	1	2980	47	ʃ	consonant	c	1
85	SPA	chf	Chontal	1	2981	217	ũː	vowel	v-c-d	3
85	SPA	chf	Chontal	1	2982	745	ə̃ː	vowel	v-c-d	3
85	SPA	chf	Chontal	1	2983	207	o̞	vowel	v-d	2
85	SPA	chf	Chontal	1	2984	3	ʔ	consonant	c	1
85	SPA	chf	Chontal	1	2985	222	ãː	vowel	v-c-d	3
85	SPA	chf	Chontal	1	2986	103	t̠ʃʼ	consonant	c-d-c-c	4
85	SPA	chf	Chontal	1	2987	133	tsʼ	consonant	c-c-c	3
85	SPA	chf	Chontal	1	2988	50	ts	consonant	c-c	2
85	SPA	chf	Chontal	1	2989	203	e̞	vowel	v-d	2
85	SPA	chf	Chontal	1	2990	9	u	vowel	v	1
85	SPA	chf	Chontal	1	2991	263	õ̞ː	vowel	v-d-c-d	4
85	SPA	chf	Chontal	1	2992	251	ĩː	vowel	v-c-d	3
85	SPA	chf	Chontal	1	2993	119	kʼ	consonant	c-c	2
85	SPA	chf	Chontal	1	2994	12	a	vowel	v	1
85	SPA	chf	Chontal	1	2995	226	ə	vowel	v	1
85	SPA	chf	Chontal	1	2996	30	ɡ	consonant	c	1
85	SPA	chf	Chontal	1	2997	123	tʼ	consonant	c-c	2
85	SPA	chf	Chontal	1	2998	45	b	consonant	c	1
85	SPA	chf	Chontal	1	2999	265	ẽ̞ː	vowel	v-d-c-d	4
85	SPA	chf	Chontal	1	3000	54	d	consonant	c	1
85	SPA	chf	Chontal	1	3001	175	f	consonant	c	1
85	SPA	chf	Chontal	1	3002	25	i	vowel	v	1
85	SPA	chf	Chontal	1	3003	26	h	consonant	c	1
85	SPA	chf	Chontal	1	3004	29	k	consonant	c	1
85	SPA	chf	Chontal	1	3005	32	j	consonant	c	1
85	SPA	chf	Chontal	1	3006	33	m	consonant	c	1
85	SPA	chf	Chontal	1	3007	35	l	consonant	c	1
85	SPA	chf	Chontal	1	3008	104	pʼ	consonant	c-c	2
85	SPA	chf	Chontal	1	3009	39	n	consonant	c	1
85	SPA	chf	Chontal	1	3010	43	p	consonant	c	1
85	SPA	chf	Chontal	1	3011	46	s	consonant	c	1
85	SPA	chf	Chontal	1	3012	80	r	consonant	c	1
85	SPA	chf	Chontal	1	3013	49	t̠ʃ	consonant	c-d-c	3
85	SPA	chf	Chontal	1	3014	52	t	consonant	c	1
85	SPA	chf	Chontal	1	3015	55	w	consonant	c	1
85	SPA	chf	Chontal	1	3016	37	ɾ	consonant	c	1
86	SPA	tzh	Tzeltal	1	3017	47	ʃ	consonant	c	1
86	SPA	tzh	Tzeltal	1	3018	32	j	consonant	c	1
86	SPA	tzh	Tzeltal	1	3019	64	ʊ	vowel	v	1
86	SPA	tzh	Tzeltal	1	3020	207	o̞	vowel	v-d	2
86	SPA	tzh	Tzeltal	1	3021	3	ʔ	consonant	c	1
86	SPA	tzh	Tzeltal	1	3022	103	t̠ʃʼ	consonant	c-d-c-c	4
86	SPA	tzh	Tzeltal	1	3023	133	tsʼ	consonant	c-c-c	3
86	SPA	tzh	Tzeltal	1	3024	50	ts	consonant	c-c	2
86	SPA	tzh	Tzeltal	1	3025	8	kʰ	consonant	c-c	2
86	SPA	tzh	Tzeltal	1	3026	119	kʼ	consonant	c-c	2
86	SPA	tzh	Tzeltal	1	3027	12	a	vowel	v	1
86	SPA	tzh	Tzeltal	1	3028	203	e̞	vowel	v-d	2
86	SPA	tzh	Tzeltal	1	3029	30	ɡ	consonant	c	1
86	SPA	tzh	Tzeltal	1	3030	123	tʼ	consonant	c-c	2
86	SPA	tzh	Tzeltal	1	3031	45	b	consonant	c	1
86	SPA	tzh	Tzeltal	1	3032	54	d	consonant	c	1
86	SPA	tzh	Tzeltal	1	3033	175	f	consonant	c	1
86	SPA	tzh	Tzeltal	1	3034	26	h	consonant	c	1
86	SPA	tzh	Tzeltal	1	3035	81	ɪ	vowel	v	1
86	SPA	tzh	Tzeltal	1	3036	33	m	consonant	c	1
86	SPA	tzh	Tzeltal	1	3037	35	l	consonant	c	1
86	SPA	tzh	Tzeltal	1	3038	104	pʼ	consonant	c-c	2
86	SPA	tzh	Tzeltal	1	3039	39	n	consonant	c	1
86	SPA	tzh	Tzeltal	1	3040	43	p	consonant	c	1
86	SPA	tzh	Tzeltal	1	3041	46	s	consonant	c	1
86	SPA	tzh	Tzeltal	1	3042	80	r	consonant	c	1
86	SPA	tzh	Tzeltal	1	3043	49	t̠ʃ	consonant	c-d-c	3
86	SPA	tzh	Tzeltal	1	3044	52	t	consonant	c	1
86	SPA	tzh	Tzeltal	1	3045	55	w	consonant	c	1
86	SPA	tzh	Tzeltal	1	3046	37	ɾ	consonant	c	1
87	SPA	tsz	Tarascan	1	3047	47	ʃ	consonant	c	1
87	SPA	tsz	Tarascan	1	3048	33	m	consonant	c	1
87	SPA	tsz	Tarascan	1	3049	775	t͉s	consonant	c-d-c	3
87	SPA	tsz	Tarascan	1	3050	1	t̠ʃʰ	consonant	c-d-c-c	4
87	SPA	tsz	Tarascan	1	3051	3	ʔ	consonant	c	1
87	SPA	tsz	Tarascan	1	3052	570	t͉	consonant	c-d	2
87	SPA	tsz	Tarascan	1	3053	569	p͉	consonant	c-d	2
87	SPA	tsz	Tarascan	1	3054	5	o	vowel	v	1
87	SPA	tsz	Tarascan	1	3055	8	kʰ	consonant	c-c	2
87	SPA	tsz	Tarascan	1	3056	12	a	vowel	v	1
87	SPA	tsz	Tarascan	1	3057	292	k͉	consonant	c-d	2
87	SPA	tsz	Tarascan	1	3058	24	ɛ	vowel	v	1
87	SPA	tsz	Tarascan	1	3059	30	ɡ	consonant	c	1
87	SPA	tsz	Tarascan	1	3060	20	pʰ	consonant	c-c	2
87	SPA	tsz	Tarascan	1	3061	45	b	consonant	c	1
87	SPA	tsz	Tarascan	1	3062	849	ɨ˞	vowel	v-d	2
87	SPA	tsz	Tarascan	1	3063	54	d	consonant	c	1
