InventoryID	Source	LanguageCode	LanguageName	Glottocode	GlottologName	Trump	LanguageFamilyRoot	LanguageFamilyGenus	Country	Area	Population	Latitude	Longitude	Phonemes	Consonants	Tones	Vowels
1119	PH	kub	Kuteb	kute1248	Kutep	1	ncon	Platoid	Nigeria	Africa	44,600	7.07479	10.0916	46	28	5	13
1120	PH	kwi	Awa Pit	awac1239	Awa-Cuaiquer	1	barb	Barbacoan	Colombia	America	20,000	1.21652	-78.3401	21	14	0	7
1121	PH	lis	Lisu	lisu1250	Lisu	1	sitb	Burmese-Lolo	China	Asia	610,000	22.5488	94.0184	39	25	6	8
1122	PH	los	Loniu	loni1238	Loniu	1	anes	Oceanic	Papua New Guinea	Pacific	460	-2.06124	147.35	23	16	0	7
1123	PH	mbe	Molalla	mola1238	Molale	1	penu	Molala	United States	America	Extinct	44.556	-122.857	30	23	0	7
1124	PH	mcf	Matses	mats1244	Matses	2	pano	Panoan	Peru	America	1,400	-5.73914	-72.6281	21	15	0	6
1125	PH	mni	Manipuri	mani1292	Manipuri	1	sitb	Kuki-Chin	India	Asia	1,370,000	24.4409	93.3426	33	25	2	6
1126	PH	mnk	Mandingo	mand1436	Mandinka	1	ncon	Western Mande	Senegal	Africa	669,000	12.8165	-15.6539	34	19	5	10
1127	PH	moc	Mocovi	moco1246	Mocovi	2	mgua	Guaicuruan	Argentina	America	4,530	-28.097	-60.4145	31	23	0	8
1128	PH	mam	Western Mam; Tacanec	mamm1241	Mam	1	maya	Mayan	Guatemala	America	200,000	14.8034	-91.7231	43	33	0	10
1129	PH	myu	Mundurukú	mund1330	Munduruku	1	tupi	Munduruku	Brazil	America	10,100	-8.41095	-57.691	39	17	2	20
1130	PH	ncg	Nishgha	nisg1240	Nisga'a	1	penu	Tsimshianic	Canada	America	920	55.199	-129.192	42	32	0	10
1131	PH	nds	Low German	nort2627	Northern Low Saxon	1	ieur	Germanic	Germany	Europe	1000	50.771	6.092	37	23	0	14
1132	PH	pmq	Northern Pame	nort2984	Northern Pame	1	otma	Pamean	Mexico	America	5,620	22.0968	-99.6434	54	40	2	12
1133	PH	par	Panamint	pana1305	Panamint	1	utaz	Numic	United States	America	20	36.0007	-117.901	36	23	0	13
1134	PH	pcm	Nigerian Pidgin	nige1257	Nigerian Pidgin	1	afpc	Creoles and Pidgins	Nigeria	Africa	30,000,000	9.65873	4.21068	32	23	2	7
1135	PH	pej	Northern Pomo	nort2966	Northern Pomo	1	hoka	Pomoan	United States	America	Extinct	39.1084	-123.209	39	29	0	10
1136	PH	poq	Texistepec Popoluca	texi1237	Texistepec Popoluca	1	mizo	Mixe-Zoque	Mexico	America	430	17.8926	-94.8076	29	19	0	10
1137	PH	kca	Eastern Khanty	khan1273	Khanty	1	urlc	Ugric	Russian Federation	Europe	13,600	62.4308	66.1218	31	18	0	13
1138	PH	cat	Catalan	stan1289	Standard Catalan	1	ieur	Romance	Spain	Europe	11,200,000	41.8983	3.39375	39	27	0	12
1139	PH	hrv	Croatian	croa1245	Croatian	1	ieur	Slavic	Croatia	Europe	3,980,000	45.2006	16.826	36	25	0	11
1140	PH	ces	Czech	czec1258	Czech	1	ieur	Slavic	Czech Republic	Europe	9,250,000	49.873398	15.10437	38	25	0	13
1141	PH	glg	Galician	gali1258	Galician	1	ieur	Romance	Spain	Europe	3,170,000	42.2446	-7.5343	28	21	0	7
1142	PH	kbp	Kabiye	kabi1261	Kabiye	1	ncon	Gur	Togo	Africa	700,000	8.96816	0.495023	47	22	2	23
1143	PH	mnh	Mono	mono1270	Mono (Democratic Republic of Congo)	1	ncon	Adamawa	Democratic Republic of the Congo	Africa	65,000	4.57915	19.8264	44	33	3	8
1144	PH	ind	Indonesian	indo1316	Indonesian	1	anes	Malayic	Indonesia	Asia	23,200,480	-7.33458	109.716	31	22	0	9
1145	PH	ita	Italian	ital1282	Italian	1	ieur	Romance	Italy	Europe	55,000,000	43.0464	12.6489	30	23	0	7
1146	PH	qxl	Salasaca Quichua	sala1272	Salasaca Highland Quichua	2	quch	Quechuan	Ecuador	America	14,300	-1.35447	-78.3953	29	24	0	5
1147	PH	sei	Seri	seri1257	Seri	1	hoka	Seri	Mexico	America	900	28.9877	-112.384	25	17	0	8
1148	PH	snd	Sindhi	sind1272	Sindhi	1	ieur	Indic	Pakistan	Asia	18,500,000	26.0	69.0	54	44	0	10
1149	PH	slv	Slovene	slov1268	Slovenian	1	ieur	Slavic	Slovenia	Europe	1,730,000	46.2543	14.7766	37	21	0	16
1150	PH	swe	Swedish	swed1254	Swedish	1	ieur	Germanic	Sweden	Europe	7,910,000	59.800634	17.389526	35	18	0	17
1151	PH	mky	Taba	east2440	East Makian	1	anes	South Halmahera - West New Guinea	Indonesia	Asia	20,000	0.07337	127.423	37	32	0	5
1152	PH	khc	Tukang Besi	tuka1248	Tukang Besi North	1	anes	Sulawesi	Indonesia	Asia	120,000	-5.30994	123.578	29	24	0	5
1153	PH	pib	Yine	yine1238	Yine	2	arwk	Arawakan	Peru	America	4,000	-11.1086	-73.3087	26	16	0	10
1154	PH	quc	Quiche	kich1262	K'iche'	1	maya	Mayan	Guatemala	America	1,900,000	14.5278	-91.1696	32	22	0	10
1155	PH	qvh	Huallaga (Huanuco) Quechua	huam1248	Huamalies-Dos de Mayo Huanuco Quechua	1	quch	Quechuan	Peru	America	72,400	-9.15718	-76.3372	31	21	0	10
1156	PH	qum	Sipakapense Maya	sipa1247	Sipacapense	1	maya	Mayan	Guatemala	America	8,000	15.2305	-91.7041	32	22	0	10
1157	PH	qug	Chimborazo Quichua	chim1302	Chimborazo Highland Quichua	1	quch	Quechuan	Ecuador	America	1,000,000	-1.36727	-78.8521	36	31	0	5
1158	PH	tpt	Tepehua	tlac1235	Tlachichilco Tepehua	1	toto	Totonacan	Mexico	America	3,000	20.704	-98.1947	34	24	0	10
1159	PH	abt	Abulas	ambu1247	Ambulas	1	sepr	Middle Sepik	Papua New Guinea	Pacific	44,000	-3.7801	143.059	24	17	0	7
1160	PH	aau	Abau	abau1245	Abau	1	sepr	Upper Sepik	Papua New Guinea	Pacific	7,270	-3.97222	141.324	14	9	0	5
1161	PH	ahg	Agaw	qima1242	Qimant	1	afas	Central Cushitic	Ethiopia	Africa	1,650	12.8119	37.0542	39	28	4	7
1162	PH	ahk	Akha	akha1245	Akha	1	sitb	Burmese-Lolo	Myanmar	Asia	200,000	21.2309	100.964	41	28	0	13
1163	PH	aly	Alyawarra	alya1239	Alyawarr	1	aust	Pama-Nyungan	Australia	Pacific	1,450	-21.0427	136.835	32	25	0	7
1164	PH	amn	Amanab	aman1265	Amanab	1	trng	Border	Papua New Guinea	Pacific	4,420	-3.51516	141.178	19	14	0	5
1165	PH	anu	Anywa	anua1242	Anuak	1	nsah	Nilotic	Sudan	Africa	52,000	7.57714	34.0267	47	19	4	24
1166	PH	jbj	Arandai	aran1237	Arandai	1	trng	South Birds Head	Indonesia	Asia	1,000	-2.08016	132.983	18	13	0	5
1167	PH	aon	Arapesh	bumb1241	Bumbita Arapesh	1	torr	Kombio-Arapesh	Papua New Guinea	Pacific	4,340	-3.65508	142.859	22	15	0	7
1168	PH	tcb	Tanacross	tana1290	Tanacross	1	nadn	Athapaskan	United States	America	35	63.4046	-143.338	54	35	5	14
1169	PH	avt	Au	auuu1241	Au	1	torr	Wapei-Palei	Papua New Guinea	Pacific	8,000	-3.53277	142.105	17	10	0	7
1170	PH	tpz	Tinputz	tinp1237	Tinputz	1	anes	Oceanic	Papua New Guinea	Pacific	3,900	-5.58358	154.972	26	12	0	14
1171	PH	pex	Petats	peta1245	Petats	1	anes	Oceanic	Papua New Guinea	Pacific	2,000	-5.34068	154.593	30	15	0	15
1172	PH	ptp	Patep	pate1247	Patep	1	anes	Oceanic	Papua New Guinea	Pacific	1,700	-6.91988	146.639	44	30	0	14
1173	PH	kcl	Kela	kela1255	Kela (Papua New Guinea)	1	anes	Oceanic	Papua New Guinea	Pacific	2,150	-7.47103	147.173	30	16	0	14
1174	PH	sgz	Sursurunga	surs1246	Sursurunga	1	anes	Oceanic	Papua New Guinea	Pacific	3,000	-3.99078	152.768	21	15	0	6
1175	PH	awx	Awara	awar1248	Awara	1	trng	Finisterre-Huon	Papua New Guinea	Pacific	1,870	-6.16986	146.372	25	19	0	6
1176	PH	azo	Awing	awin1248	Awing	1	ncon	Bantoid	Cameroon	Africa	19,000	5.88362	10.264	56	39	0	17
1177	PH	kmn	Awtuw	awtu1239	Awtuw	1	sepr	Ram	Papua New Guinea	Pacific	510	-3.53129	141.928	18	11	0	7
1178	PH	bbw	Baba	baba1264	Baba	1	ncon	Bantoid	Cameroon	Africa	24,500	6.11222	10.5216	30	23	0	7
1179	PH	bbk	Babanki	baba1266	Babanki	1	ncon	Bantoid	Cameroon	Africa	22,500	5.97863	10.2869	33	26	0	7
1180	PH	bkh	Bakoko	bako1249	Bakoko	1	ncon	Bantoid	Cameroon	Africa	50,000	3.56518	9.99905	33	26	0	7
1181	PH	muo	Bali-Kumbat	nyon1241	Nyong	1	ncon	Adamawa	Cameroon	Africa	30,000	7.27419	11.0615	42	23	5	14
1182	PH	bvm	Bamunka	bamu1256	Bamunka	1	ncon	Bantoid	Cameroon	Africa	31,000	6.00203	10.5127	32	23	0	9
1183	PH	bgj	Bangolan	bang1356	Bangolan	1	ncon	Bantoid	Cameroon	Africa	13,500	6.0125	10.667	40	27	4	9
1184	PH	bnm	Banoo	bata1285	Batanga	1	ncon	Bantoid	Equatorial Guinea	Africa	9,000	2.08708	9.75107	31	20	3	8
1185	PH	bch	Bariai	bari1286	Bariai	1	anes	Oceanic	Papua New Guinea	Pacific	1,380	-5.5087	148.666	17	12	0	5
1186	PH	bby	Befang	befa1241	Befang	1	ncon	Bantoid	Cameroon	Africa	2,980	6.27562	10.0342	59	43	2	14
1187	PH	dbj	Ida'an	idaa1241	Ida'an	1	anes	Northwest Malayo-Polynesian	Malaysia	Asia	5,000	5.29059	118.515	23	17	0	6
1188	PH	bem	Bemba	bemb1257	Bemba (Zambia)	1	ncon	Bantoid	Zambia	Africa	3,300,000	-10.6122	29.2993	25	15	0	10
1189	PH	brc	Berbice Dutch	berb1259	Berbice Creole Dutch	1	sapc	Creoles and Pidgins	Guyana	America	4	5.3829	-58.0002	26	20	0	6
1190	PH	xub	Betta Kurumba	bett1235	Betta Kurumba	1	drav	Southern Dravidian	India	Asia	32,000	11.6385	76.6064	37	22	0	15
1191	PH	bhw	Biak	biak1248	Biak	1	anes	South Halmahera - West New Guinea	Indonesia	Asia	30,000	-0.9523	135.879	24	14	0	10
1192	PH	nbj	Bilinara	ngar1235	Ngarinman	1	aust	Pama-Nyungan	Australia	Pacific	170	-15.4661	130.651	23	17	0	6
1193	PH	bhg	Binandere	bina1277	Binandere	1	trng	Binanderean	Papua New Guinea	Pacific	7,000	-8.37433	147.884	35	11	0	24
1194	PH	bwq	Bobo	sout2840	Southern Bobo Madare	1	ncon	Western Mande	Burkina Faso	Africa	312,000	11.5409	-4.26497	38	19	0	19
1195	PH	bol	Bole	nucl1695	Nuclear Bole	1	afas	West Chadic	Nigeria	Africa	100,000	11.4839	11.2322	38	28	0	10
1196	PH	bot	Bongo	bong1285	Bongo	1	nsah	Bongo-Bagirmi	Sudan	Africa	10,100	7.4145	27.9918	29	18	0	11
1197	PH	bwo	Boro	boro1277	Boro (Ethiopia)	1	afas	North Omotic	Ethiopia	Africa	19,900	10.6596	35.345	25	16	3	6
1198	PH	bkk	Brokskat	brok1247	Brokskat	1	ieur	Indic	India	Asia	10,000	34.5308	76.6026	41	31	0	10
1199	PH	bsp	Baga Sitem	baga1272	Baga Sitemu	1	ncon	Southern Atlantic	Guinea	Africa	4,000	10.4793	-14.4756	26	18	0	8
1200	PH	bbx	Bubia	bubi1249	Bubia	1	ncon	Bantoid	Cameroon	Africa	600	4.02178	9.22304	39	25	0	14
1201	PH	bxk	Bukusu	buku1249	Bukusu	1	ncon	Bantoid	Kenya	Africa	565,000	0.68043	34.7719	30	20	0	10
1202	PH	sbs	Subiya	subi1246	Subiya	1	ncon	Bantoid	Namibia	Africa	26,600	-17.5696	24.8867	51	46	0	5
1203	PH	ttl	Totela	tote1238	Totela	1	ncon	Bantoid	Zambia	Africa	14,000	-16.9575	24.3751	54	44	0	10
1204	PH	bmo	Bambalang; Círàmbɔ́	bamb1265	Bambalang	1	ncon	Bantoid	Cameroon	Africa	29,000	5.861	10.544	57	34	5	18
1205	PH	mrq	North Marquesan	nort2845	North Marquesan	1	anes	Oceanic	French Polynesia	Pacific	3,400	-8.89412	-140.108	22	12	0	10
1206	PH	oon	Öñge; Ong; Onge	onge1236	Onge	1	anda	South Andamanese	India	Asia	94	10.6926	92.4707	24	16	0	8
1207	PH	plo	Oluta Popoluca; Olutec	olut1240	Oluta Popoluca	1	mizo	Mixe-Zoque	Mexico	America	100	17.8937	-94.8863	32	20	0	12
1208	PH	jya	Jiarong	jiar1239	Gyalrong	1	sitb	rGyalrong	China	Asia	83,000	31.6029	102.229	57	49	0	8
1209	PH	suq	Suri	suri1267	Suri	1	nsah	Surmic	Ethiopia	Africa	19,600	6.03205	35.0823	31	22	2	7
1210	PH	blb	Bilua	bilu1245	Bilua	1	epap	Bilua	Solomon Islands	Pacific	8,740	-7.92388	156.663	41	16	0	25
1211	PH	hoa	Hoava	hoav1238	Hoava	1	anes	Oceanic	Solomon Islands	Pacific	460	-8.19679	157.595	21	16	0	5
1212	PH	fil	Filipino	fili1244	Filipino	1	anes	Meso-Philippine	Philippines	Asia	25,000,000	12.265	123.464	27	17	0	10
1213	PH	nxg	Ngad'a; Ngadha	ngad1261	Ngad'a	1	anes	Central Malayo-Polynesian	Indonesia	Asia	60,000	-8.79508	120.976	27	21	0	6
1214	PH	mnb	Muna	muna1247	Muna	1	anes	Sulawesi	Indonesia	Asia	300,000	-5.40419	122.541	33	28	0	5
1215	PH	xxk	Ke'o; Kéo	keoo1238	Keo	1	anes	Central Malayo-Polynesian	Indonesia	Asia	40,000	-8.8704	121.256	30	24	0	6
1216	PH	thm	Aheu; Thavung	aheu1239	Aheu	1	ausa	Khmer	Thailand	Asia	750	17.7655	104.229	47	20	4	23
1217	PH	skf	Sakirabiá; Mekens	saki1248	Sakirabia	2	tupi	Tupari	Brazil	America	23	-13.054	-62.0927	35	15	0	20
1218	PH	tiw	Tiwi	tiwi1244	Tiwi	1	aust	Tiwian	Australia	Pacific	1,830	-11.6308	130.949	18	14	0	4
1219	PH	trw	Torwali	torw1241	Torwali	1	ieur	Indic	Pakistan	Asia	60,000	35.3101	72.5316	51	38	0	13
1220	PH	tdh	Thulung; Thulung Rai	thul1246	Thulung	1	sitb	Bodic	Nepal	Asia	30,000	27.5389	87.6063	38	30	0	8
1221	PH	tsj	Tshangla	tsha1245	Tshangla	1	sitb	Bodic	Bhutan	Asia	157,000	27.3694	91.7741	37	32	0	5
1222	PH	cof	Colorado; Tsafiki	colo1256	Colorado	2	barb	Barbacoan	Ecuador	America	2,300	-0.21181	-79.2347	25	16	0	9
1223	PH	tzj	Tzutujil	tzut1248	Tz'utujil	1	maya	Mayan	Guatemala	America	50,000	14.6351	-91.2012	35	25	0	10
1224	PH	pww	Pwo Karen	pwon1235	Pwo Northern Karen	1	sitb	Karen	Thailand	Asia	60,000	18.016	98.2709	52	23	5	24
1225	PH	tyv	Tuva; Tuvan	tuvi1240	Tuvinian	1	altc	Turkic	Russian Federation	Europe	235,000	48.436	92.6693	37	21	0	16
1226	PH	kfk	Kinnauri; Kanauri	kinn1249	Kinnauri	1	sitb	Bodic	India	Asia	63,800	31.3688	78.3148	46	31	0	15
1227	PH	wtm	Mewati	mewa1250	Mewati	1	ieur	Indic	India	Asia	5,000,000	27.736	76.947	50	30	0	20
1228	PH	aty	Aneityum; Anejom̃	anei1239	Aneityum	1	anes	Oceanic	Vanuatu	Pacific	900	-20.1864	169.825	26	21	0	5
1229	PH	atb	Zaiwa	zaiw1241	Zaiwa	1	sitb	Burmese-Lolo	China	Asia	80,000	24.1726	98.3643	32	21	3	8
1230	PH	cic	Chickasaw	chic1270	Chickasaw	1	musk	Muskogean	United States	America	1,000	33.9452	-97.1301	25	16	0	9
1231	PH	fur	Friulian	friu1240	Friulian	1	ieur	Romance	Italy	Europe	794,000	46.1473	13.0493	39	25	0	14
1232	PH	apj	Jicarilla Apache	jica1244	Jicarilla Apache	1	nadn	Athapaskan	United States	America	680	36.8079	-107.007	56	34	3	19
1233	PH	ega	Ega	egaa1242	Ega	1	ncon	Kwa	Côte d'Ivoire	Africa	2,500	5.56081	-5.41732	39	27	3	9
1234	PH	fub	Adamawa Fulfulde; Adamawa Fulani	adam1253	Adamawa Fulfulde	1	ncon	Northern Atlantic	Cameroon	Africa	669,000	8.896	15.8384	36	27	0	9
1235	PH	are	Arrarnte	west2441	Western Arrarnta	1	aust	Pama-Nyungan	Australia	Pacific	1,000	-24.0505	133.246	29	26	0	3
1236	PH	xsu	Sanuma; Sanumá	sanu1240	Sanuma	3	yano	Yanomam	Venezuela	America	4,610	1.31875	-67.6498	24	11	0	13
1237	PH	pav	Wari; Wari'; Wariʔ; Oro Nao	wari1268	Wari	2	chaw	Chapacura-Wanham	Brazil	America	1,930	-10.6995	-64.5615	20	14	0	6
1238	PH	cro	Crow	crow1244	Crow	1	siou	Siouan	United States	America	4,280	45.368	-107.874	23	10	3	10
1239	PH	boi	Barbareño	barb1263	Barbareno	2	chum	Chumash	United States	America	Extinct	34.462	-119.699	44	38	0	6
1240	PH	lee	Lele (Lyélé)	lyel1241	Lyele	1	ncon	Gur	Burkina Faso	Africa	130,000	12.4305	-2.59229	34	21	3	10
1241	GM	fub	Fulfulde (Cameroon)	adam1253	Adamawa Fulfulde	3	ncon	Northern Atlantic	Cameroon	Africa	669,000	8.896	15.8384	47	37	0	10
1242	GM	any	Anyi Sanvi	anyi1245	Anyin	1	ncon	Kwa	Côte d'Ivoire	Africa	610,000	6.31781	-3.30532	40	19	5	16
1243	GM	any	Agni Djuablin	anyi1245	Anyin	2	ncon	Kwa	Côte d'Ivoire	Africa	610,000	6.31781	-3.30532	36	17	5	14
1244	GM	mtb	Agni Morofo	anyi1244	Anyin Morofo	1	ncon	Kwa	Côte d'Ivoire	Africa	300,000	6.1627	-4.64232	49	31	4	14
1245	GM	aka	Akan	akan1250	Akan	1	ncon	Kwa	Ghana	Africa	8,300,000	6.34756	-1.33254	60	28	2	30
1246	GM	cko	anufɔ	anuf1239	Anufo	1	ncon	Kwa	Ghana	Africa	66,000	10.2839	0.56021	59	45	2	12
1247	GM	bvx	babole	dibo1245	Dibole	1	ncon	Bantoid	Congo	Africa	4,000	1.07773	17.2305	31	21	4	6
1248	GM	bcw	bana	bana1305	Bana	1	afas	Biu-Mandara	Cameroon	Africa	23,000	10.3535	13.6131	44	37	4	3
1249	GM	bdh	baka	baka1274	Baka (Sudan)	1	nsah	Bongo-Bagirmi	Sudan	Africa	25,000	4.65943	29.59	46	36	0	10
1250	GM	aja	aja	ajas1235	Aja (Sudan)	1	nsah	Kresh	Sudan	Africa	200	8.58003	25.6122	48	38	0	10
1251	GM	bip	bila	bila1255	Bila	1	ncon	Bantoid	Democratic Republic of the Congo	Africa	40,000	1.16839	28.7626	33	19	5	9
1252	GM	bqp	busa	busa1253	Busa	1	ncon	Eastern Mande	Nigeria	Africa	40,000	9.91074	4.39929	31	16	3	12
1253	GM	fub	fulfulde (fuunaangere)	adam1253	Adamawa Fulfulde	2	ncon	Northern Atlantic	Cameroon	Africa	669,000	8.896	15.8384	39	29	0	10
1254	GM	fuv	fulfulde (NGA)	nige1253	Nigerian Fulfulde	1	ncon	Northern Atlantic	Nigeria	Africa	1,710,000	10.9972	11.1188	57	47	0	10
1255	GM	her	herero	here1253	Herero	1	ncon	Bantoid	Namibia	Africa	206,000	-21.0231	20.5655	26	19	2	5
1256	GM	sef	Senoufo-Cebaara	ceba1235	Cebaara Senoufo	2	ncon	Gur	Côte d'Ivoire	Africa	862,000	9.50768	-6.15264	38	22	3	13
1257	GM	khq	songhoy	koyr1240	Koyra Chiini Songhay	1	nsah	Songhay	Mali	Africa	200,000	16.192	-3.73962	43	23	6	14
1258	GM	ksf	kpaʔ	bafi1243	Bafia	2	ncon	Bantoid	Cameroon	Africa	60,000	4.72603	11.0982	48	25	5	18
1259	GM	lea	lega-shabunda	lega1249	Lega-Shabunda	1	ncon	Bantoid	Democratic Republic of the Congo	Africa	400,000	-3.83196	27.1424	38	18	6	14
1260	GM	lmp	limbum (southern)	limb1268	Limbum	2	ncon	Bantoid	Cameroon	Africa	73,000	6.58608	10.9802	52	37	0	15
1261	GM	lmp	limbum (central)	limb1268	Limbum	3	ncon	Bantoid	Cameroon	Africa	73,000	6.58608	10.9802	41	23	0	18
1262	GM	lmp	limbum (northern)	limb1268	Limbum	1	ncon	Bantoid	Cameroon	Africa	73,000	6.58608	10.9802	33	23	0	10
1263	GM	mye	myene	myen1241	Myene	1	ncon	Bantoid	Gabon	Africa	46,700	-1.48741	9.50247	36	29	0	7
1264	GM	bud	N'cam	ntch1242	Ntcham	1	ncon	Gur	Togo	Africa	100,000	9.23971	0.599275	43	21	3	19
1265	GM	baz	Nen	tune1241	Tunen	1	ncon	Bantoid	Cameroon	Africa	35,300	4.67724	10.5456	26	17	2	7
1266	GM	mgw	matuumbi	matu1259	Matumbi	1	ncon	Bantoid	Tanzania	Africa	72,000	-8.53734	39.0409	23	15	3	5
1267	GM	yao	yao	yaoo1241	Yao	1	ncon	Bantoid	Malawi	Africa	1,000,000	-13.6119	35.2387	29	18	4	7
1268	GM	umb	umbundu	umbu1257	Umbundu	1	ncon	Bantoid	Angola	Africa	4,000,000	-12.4763	14.4148	30	20	0	10
1269	GM	ndo	ndonga	ndon1254	Ndonga	1	ncon	Bantoid	Namibia	Africa	807,000	-17.6417	19.1631	30	25	0	5
1270	GM	mhw	mbukushu	mbuk1240	Mbukushu	1	ncon	Bantoid	Namibia	Africa	6,100	-17.6827	22.5026	29	22	0	7
1271	GM	diu	diriku	diri1252	Diriku	1	ncon	Bantoid	Namibia	Africa	10,200	-18.1681	20.6678	28	23	0	5
1272	GM	kwn	kwangari	kwan1273	Kwangali	1	ncon	Bantoid	Namibia	Africa	73,100	-17.9026	19.256	27	22	0	5
1273	GM	snk	soninke (kaedi (MRT))	soni1259	Soninke	1	ncon	Western Mande	Mali	Africa	700,000	13.1273	-11.7178	50	28	7	15
1274	GM	ses	Songhay, Koyraboro Senni	koyr1242	Koyraboro Senni Songhai	1	nsah	Songhay	Mali	Africa	100,000	16.9634	-0.55187	37	23	0	14
1275	GM	lln	Lele	lele1276	Lele (Chad)	1	afas	East Chadic	Chad	Africa	26,000	9.158	15.8115	36	23	3	10
1276	GM	kck	Ikalanga	kala1384	Kalanga	1	ncon	Bantoid	Zimbabwe	Africa	700,000	-21.2887	27.401	71	62	4	5
1277	GM	lol	mongo-nkundu	mong1338	Mongo (Atlantic-Congo)	1	ncon	Bantoid	Democratic Republic of the Congo	Africa	400,000	-1.54228	20.4259	56	45	4	7
1278	GM	wok	longto	long1387	Longto	1	ncon	Adamawa	Cameroon	Africa	2,400	8.33313	13.0568	31	20	4	7
1279	GM	xwe	xwela	xwel1235	Xwela Gbe	1	ncon	Kwa	Benin	Africa	65,000	6.41342	2.02985	45	29	3	13
1280	GM	xwl	western xwla	west2456	Western Xwla Gbe	1	ncon	Kwa	Benin	Africa	50,000	6.33455	2.03904	45	29	3	13
1281	GM	kqk	kotafon	kota1272	Kotafon Gbe	1	ncon	Kwa	Benin	Africa	100,000	6.64027	1.72346	45	29	3	13
1282	GM	gbs	gbesi	gbes1238	Gbesi Gbe	1	ncon	Kwa	Benin	Africa	65,000	6.55911	2.0269	47	31	3	13
1283	GM	jmc	machame	mach1266	Machame	1	ncon	Bantoid	Tanzania	Africa	300,000	-3.29385	37.0703	46	33	3	10
1284	GM	mda	mada	mada1282	Mada (Nigeria)	1	ncon	Platoid	Nigeria	Africa	100,000	9.02294	8.34119	41	23	5	13
1285	GM	mfo	mbe	mbee1249	Mbe	1	ncon	Bantoid	Nigeria	Africa	14,300	6.57067	8.82998	37	26	4	7
1286	GM	nwe	ngwe	ngwe1238	Ngwe	1	ncon	Bantoid	Cameroon	Africa	73,200	5.49787	9.9028	38	24	0	14
1287	GM	jow	jowulu	jowu1238	Jowulu	1	ncon	Western Mande	Mali	Africa	10,000	10.7691	-5.47873	45	20	4	21
1288	GM	yba	yala	yala1263	Yala	1	ncon	Idomoid	Nigeria	Africa	50,000	6.73852	8.60748	38	28	3	7
1289	GM	mgr	cilungu	mamb1296	Mambwe-Lungu	1	ncon	Bantoid	Zambia	Africa	379,000	-8.86817	31.2269	36	19	7	10
1290	GM	kcv	kete	kete1252	Kete	1	ncon	Bantoid	Democratic Republic of the Congo	Africa	8,400	-7.15104	22.9027	25	16	4	5
1291	GM	kws	kwezo	kwes1244	Kwese	1	ncon	Bantoid	Democratic Republic of the Congo	Africa	60,000	-5.60445	18.5759	25	16	3	6
1292	GM	snm	Madi	sout2828	Southern Ma'di	1	nsah	Moru-Madi	Uganda	Africa	48,000	2.8735	31.25	59	47	3	9
1293	GM	mgd	Moru	moru1253	Moru	1	nsah	Moru-Madi	Sudan	Africa	70,000	5.1232	30.3287	38	26	3	9
1294	GM	log	Logo	logo1259	Logo	1	nsah	Moru-Madi	Democratic Republic of the Congo	Africa	210,000	3.32608	29.8866	39	27	3	9
1295	GM	aft	Afitti	afit1238	Afitti	1	nsah	Nyimang	Sudan	Africa	4,510	12.446	30.7611	26	17	3	6
1296	GM	avn	Avatime	avat1244	Avatime	1	ncon	Kwa	Ghana	Africa	24,000	6.8688	0.41314	50	28	4	18
1297	GM	abn	Abua	abua1244	Abua	1	ncon	Cross River	Nigeria	Africa	25,000	4.83057	6.61492	40	27	3	10
1298	GM	any	Anyi	anyi1245	Anyin	3	ncon	Kwa	Côte d'Ivoire	Africa	610,000	6.31781	-3.30532	39	21	4	14
1299	GM	dgh	Dghwede	dghw1239	Dghwede	1	afas	Biu-Mandara	Nigeria	Africa	30,000	11.0575	13.7785	38	33	2	3
1300	GM	afo	Eloyi	eloy1241	Eloyi	1	ncon	Idomoid	Nigeria	Africa	25,000	8.24696	7.97061	51	41	3	7
1301	GM	fuv	Fula (Nigeria)	nige1253	Nigerian Fulfulde	2	ncon	Northern Atlantic	Nigeria	Africa	1,710,000	10.9972	11.1188	38	28	0	10
1302	GM	acd	Gechode	giky1238	Gikyode	1	ncon	Kwa	Ghana	Africa	10,400	8.39478	0.56975	51	29	0	22
1303	GM	ayg	Genyanga	giny1241	Ginyanga	1	ncon	Kwa	Togo	Africa	12,000	8.2327	0.98348	53	31	0	22
1304	GM	hbb	Kilba	huba1236	Huba	1	afas	Biu-Mandara	Nigeria	Africa	175,000	10.3544	13.139	31	24	2	5
1305	GM	kwl	Kofyar	kofy1242	Kofyar	1	afas	West Chadic	Nigeria	Africa	110,000	8.79947	9.15279	36	23	3	10
1306	GM	kye	Krache	krac1238	Krache	1	ncon	Kwa	Ghana	Africa	58,000	7.93475	0.01925	44	17	3	24
1307	GM	krm	Krim	krim1238	Krim	1	ncon	Southern Atlantic	Sierra Leone	Africa	500	7.24116	-11.8393	38	22	0	16
1308	GM	bbp	Banda, West Central	west2458	West Central Banda	1	ncon	Adamawa	Central African Republic	Africa	4,500	6.81435	24.1012	46	31	5	10
1309	GM	dib	Dinka, South Central	sout2833	South Central Dinka	1	nsah	Nilotic	Sudan	Africa	250,000	6.7307	30.3021	60	20	3	37
1310	GM	fod	Foodo	food1238	Foodo	1	ncon	Kwa	Benin	Africa	24,500	9.56489	1.40486	44	23	3	18
